Year,Unemployment Rate: Monthly: Thailand,Producer Price Index: YoY: Monthly: Thailand,Consumer Price Index: YoY: Monthly: Thailand,Equity Market Index: Month End: SET,Consumer Price Index,CPI: Food & Non Alcoholic Beverages (FB),"CPI: FB: CH: Rice, Flour & Cereal (RF)",CPI: FB: CH: Meats Poultry & Fish (MF),CPI: FB: CH: Eggs and Dairy Products,CPI: FB: CH: Vegetables and Fruits,CPI: FB: CH: Seasoning and Condiments (SC),CPI: FB: CH: Non Alcoholic Beverages,CPI: FB: Prepared Food,CPI: Apparel & Footwears (CF),CPI: Housing & Furnishing (HF),CPI: HF: Shelter,"CPI: HF: Electricity, Fuel, Water Supply",CPI: HF: Textile of House Furnishing,CPI: HF: Cleaning Supplies,CPI: Medical & Personal Care (HP),CPI: HP: Medical Care,CPI: HP: Personal Care Expenses,CPI: Transport & Communication (TC),CPI: TC: Public Transportation Services,CPI: TC: Vehicles & Vehicle Operation,"CPI: Recreation, Reading, Education and Religion (RR)",CPI: Tobacco & Alcoholic Beverages (TA),CPI: Non Food & Beverages (NFB),CPI: NFB: Exclude Food and Energy,CPI: NFB: Food Exclude Raw Food,Non Core CPI: Raw Food and Energy,Non Core CPI: Raw Food and Energy: Raw Food,Non Core CPI: Raw Food and Energy: Energy,Core Consumer Price Index,CPI: TC: Communication and Equipments,MoC: Exports: Custom Basis,MoC: Exports: Custom Basis: USD,Exports: Agricultural Products,Exports: Agro Industrial Products,Exports: Principle Manufacturing Products,Exports: Mineral Products and Fuel,Exports: USD: Agricultural Products,Exports: USD: Agro Industrial Products,Exports: USD: Principle Manufacturing Products,Exports: USD: Mineral Products and Fuel,"Exports: USD: Other, Special Transaction and Articles",Exp: Agricultural Products (AP),Exp: Agro Industrial Products (AIP),Exp: Principle Manufacturing Products (PMP),Exp: Mineral Products & Fuel (MPF),"Exp: Other, Special Transaction & Articles",Exp: USD: Agricultural Products (AP),Exp: USD: Agro Industrial Products (AIP),Exp: USD: Principle Manufacturing Products (PMP),Exp: USD: Mineral Products & Fuel (MPF),"Exp: USD: Other, Special Transaction & Articles",MoC: Imports: Custom Basis,MoC: Trade Balance: Custom Basis,MoC: Imports: Custom Basis: USD,MoC: Trade Balance: Custom Basis: USD,Imports: Fuel Lubricants,Imports: Capital Goods,Imports: Raw Materials and Intermediate Products,Imports: Consumer Goods,Imports: Vehicles and Transport Accessories,"Imports: Arms, Munitions Used in Official Services",Imports: USD: Fuel Lubricants,Imports: USD: Capital Goods,Imports: USD: Raw Materials and Intermediate Products,Imports: USD: Consumer Goods,Imports: USD: Vehicles and Transport Accessories,"Imports: USD: Arms, Munitions Used in Official Services",Imp: Fuel Lubricants (FL),Imp: Capital Goods (CG),Imp: Raw Materials & Intermediate Products (MIP),Imp: Consumer Goods (CSG),Imp: Vehicles & Transport Accessories (VTA),"Imp: Arms, Munitions Used in Official Services (AMO)",Imp: USD: Fuel Lubricants (FL),Imp: USD: Capital Goods (CG),Imp: USD: Raw Materials & Intermediate Products (MIP),Imp: USD: Consumer Goods (CSG),Imp: USD: Vehicles & Transport Accessories (VTA),"Imp: USD: Arms, Munitions Used in Official Services (AMO)",Foreign Reserve: Foreign Exchange,CPI: HF: Shelter: House Rent,Reserve Requirement Ratio: Local Currency Deposits: Thailand,CPI: FB: CH: MF: Meats,CPI: FB: CH: MF: Poultry & Frog,CPI: FB: CH: Fish and Aquatic Animal,CPI: FB: Prepared Food: at Home,CPI: FB: Prepared Food: Food Away From Home,CPI: HP: Medical Care: Drugs & Medical Care (DM),CPI: HP: Medical Care: Services,CPI: TA: Tabacco Products,CPI: TA: Alcohlic Beverages,Core Consumer Price Index: Exclude House Rent,M2: YoY: Monthly: Thailand,Consumer Confidence: Net Balance: Monthly: Thailand
7/1/2022,1.3,12.23091977,7.61446749,1576.41,107.41,108.96,96.45,116.94,106.87,102.6,119.48,103.93,109.71,99.84,101.85,100.33,105.84,99.67,103.29,101.61,101.89,101.68,114.73,107.55,121.35,100.28,102.38,106.54,100.76,110.04,114.84,108.03,127.5,103.5,99.87,828468.1441,23613.30673,82177.1071,72507.7857,630481.0148,43302.2364,2342.2424,2066.6438,17970.204,1234.2164,0,82177.1071,72507.7857,630481.0148,43302.2364,0,2342.2424,2066.6438,17970.204,1234.2164,0,962779.3631,-134311.219,27116.26794,-3502.961211,196637.925,194364.2093,441586.2988,86674.6346,33253.1917,10263.1037,5538.2228,5474.1846,12437.0888,2441.1539,936.5619,289.0559,196637.925,194364.2093,441586.2988,86674.6346,33253.1917,10263.1037,5538.2228,5474.1846,12437.0888,2441.1539,936.5619,289.0559,199537.02,100.14,1,134.57,110.86,103.23,109.85,109.51,103.97,100.45,104.34,101.14,104.43,5.3932872,-57.6
8/1/2022,1.22,10.71080818,7.85907859,1638.93,107.46,110.02,96.34,117.52,110.13,108.01,118.86,104.32,109.86,99.85,101.99,100.34,106.15,99.8,104.18,101.99,102.15,102.13,112.79,107.57,118.44,100.3,102.43,105.9,100.85,110.13,114.81,110.02,124.09,103.59,99.87,862613.4339,23672.35278,77527.9075,71616.6981,681043.8047,32425.0235,2127.5671,1965.3482,18689.6106,889.8269,0,77527.9075,71616.6981,681043.8047,32425.0235,0,2127.5671,1965.3482,18689.6106,889.8269,0,1010793.272,-148179.8377,27417.88608,-3745.533295,211046.3296,215470.9919,426562.2548,102011.3439,42869.1067,12833.2448,5724.6564,5844.6759,11570.5512,2767.0697,1162.8295,348.1033,211046.3296,215470.9919,426562.2548,102011.3439,42869.1067,12833.2448,5724.6564,5844.6759,11570.5512,2767.0697,1162.8295,348.1033,195059.87,100.14,1,135.3,113.21,102.95,110.06,109.58,104.31,100.66,104.34,101.22,104.55,5.14890658,-56.3
9/1/2022,1.15,10.48543689,6.41240984,1589.51,107.7,110.76,96.42,117.67,112.1,111.17,118.23,105.31,110.27,99.91,103.23,100.36,111.35,100.44,104.04,102.17,102.29,102.33,111.16,107.96,115.97,100.32,102.54,105.79,100.9,110.49,115.23,111.13,123.38,103.73,99.88,889575.1955,24953.09091,71539.6615,61822.9246,722595.2395,33617.3699,2006.7283,1734.1682,20269.208,942.9864,0,71539.6615,61822.9246,722595.2395,33617.3699,0,2006.7283,1734.1682,20269.208,942.9864,0,919426.4156,-29851.22015,25486.80833,-533.7174148,203615.6692,188564.6373,374119.5043,102644.4885,38616.8255,11865.2909,5644.2946,5227.0749,10370.718,2845.3396,1070.4713,328.9098,203615.6692,188564.6373,374119.5043,102644.4885,38616.8255,11865.2909,5644.2946,5227.0749,10370.718,2845.3396,1070.4713,328.9098,179991.29,100.16,1,135.42,113.41,103.1,110.48,109.99,104.52,100.76,104.38,101.39,104.72,4.52295391,-55.4
10/1/2022,1.4,9.92366412,5.98273833,1608.76,108.06,111.57,97.35,117.5,112.23,116.43,117.43,105.89,110.4,99.92,103.24,100.39,111.38,100.57,103.82,102.3,102.41,102.47,111.28,108.3,116.11,100.39,102.55,105.86,100.94,110.57,116.24,112.66,123.55,103.78,99.87,803290.1199,21827.17167,70503.7255,62142.1582,642214.3659,28429.8702,1915.7424,1688.5401,17450.3867,772.5025,0,70503.7255,62142.1582,642214.3659,28429.8702,0,1915.7424,1688.5401,17450.3867,772.5025,0,824631.6296,-21341.50973,22147.39375,-320.2220847,145695.4419,185784.6943,342746.7621,99661.598,40422.42,10320.7133,3912.9888,4989.6786,9205.2587,2676.6432,1085.6378,277.1867,145695.4419,185784.6943,342746.7621,99661.598,40422.42,10320.7133,3912.9888,4989.6786,9205.2587,2676.6432,1085.6378,277.1867,182671.6,100.19,1,134.22,114.53,103.36,110.65,110.05,104.69,100.84,104.38,101.39,104.77,4.17228001,-53.9
11/1/2022,1.15,7.16305372,5.54523227,1635.36,107.92,110.89,97.52,117.49,112.33,110.13,117.12,106.47,110.75,99.98,103.3,100.41,111.38,100.64,104.48,102.53,102.5,102.75,111.72,108.35,116.77,100.4,102.64,106.07,101,110.87,115.52,111.02,124.33,103.92,99.87,849228.1676,22388.1137,74978.8498,66210.7453,680791.5907,27246.9817,1976.6596,1745.507,17947.6378,718.3093,0,74978.8498,66210.7453,680791.5907,27246.9817,0,1976.6596,1745.507,17947.6378,718.3093,0,901520.3496,-52292.18203,23503.71774,-1115.604038,166081.863,216335.918,362619.2404,101732.3075,41614.7174,13136.3032,4329.9535,5640.1371,9453.9189,2652.2834,1084.9456,342.4792,166081.863,216335.918,362619.2404,101732.3075,41614.7174,13136.3032,4329.9535,5640.1371,9453.9189,2652.2834,1084.9456,342.4792,190216.03,100.2,1,133.88,114.04,103.85,110.92,110.5,104.89,100.87,104.38,101.55,104.94,4.70947744,-52.1
12/1/2022,0.96,4.91958373,5.89043786,1668.66,107.86,111.24,98.06,117.11,111.41,112.5,117.14,106.66,110.98,99.92,103.3,100.43,111.38,100.71,104.16,102.56,102.56,102.77,110.86,108.42,115.46,100.46,102.66,105.75,101.01,111.07,115.23,111.5,122.75,103.98,99.89,778451.0373,21778.32654,73012.4423,55682.8832,620030.4257,29725.2862,2042.6318,1557.8115,17346.2741,831.6091,0,73012.4423,55682.8832,620030.4257,29725.2862,0,2042.6318,1557.8115,17346.2741,831.6091,0,814092.2063,-35641.169,22504.21439,-725.8878484,169218.8033,183372.7844,314162.9967,98037.8049,39100.9775,10198.8395,4677.7702,5069.0332,8684.5094,2710.0908,1080.881,281.9298,169218.8033,183372.7844,314162.9967,98037.8049,39100.9775,10198.8395,4677.7702,5069.0332,8684.5094,2710.0908,1080.881,281.9298,195582.18,100.22,1,132.53,113.11,104.61,111.25,110.61,105.04,100.87,104.38,101.58,105.02,3.87577443,-50.3
1/1/2023,1.22,2.42085661,5.0189302,1671.46,108.18,111.38,97.71,117.28,113.02,112.38,117,106.75,111.2,99.88,103.66,100.46,112.93,100.82,103.79,102.74,102.69,102.99,111.57,108.93,116.48,100.48,102.75,106.18,101.05,111.24,116.03,111.64,124.67,104.06,99.89,712008.796,20593.16836,62780.7643,54775.8158,566915.3513,27536.8647,1815.7849,1584.2608,16396.6841,796.4386,0,62780.7643,54775.8158,566915.3513,27536.8647,0,1815.7849,1584.2608,16396.6841,796.4386,0,866678.8103,-154670.0143,24763.38375,-4170.21539,177275.9731,190578.2515,334199.1635,110971.3272,42497.5259,11156.5691,5065.2594,5445.3418,9548.9841,3170.7543,1214.2705,318.7737,177275.9731,190578.2515,334199.1635,110971.3272,42497.5259,11156.5691,5065.2594,5445.3418,9548.9841,3170.7543,1214.2705,318.7737,203581.28,100.25,1,131.64,114.27,105.37,111.55,110.71,105.28,100.92,104.38,101.72,105.11,3.64549359,-48.3
2/1/2023,0.88,1.56537753,3.79442843,1622.35,108.05,110.92,97.5,116.69,113.28,108.99,116.73,107.23,111.52,99.96,103.7,100.48,112.93,100.83,104.18,102.81,102.84,103.03,111.74,109.26,116.71,100.54,102.91,106.28,101.1,111.51,115.4,110.47,124.94,104.17,99.89,736349.5878,22567.05878,61449.6131,66154.2899,581275.4348,27470.2499,1883.2591,2027.4443,17814.469,841.8865,0,61449.6131,66154.2899,581275.4348,27470.2499,0,1883.2591,2027.4443,17814.469,841.8865,0,767044.4339,-30694.84612,23205.86781,-638.8090374,165514.9318,174248.2542,284806.9009,83410.2924,42711.1479,16352.9066,5007.4252,5271.6398,8616.4386,2523.463,1292.1667,494.7346,165514.9318,174248.2542,284806.9009,83410.2924,42711.1479,16352.9066,5007.4252,5271.6398,8616.4386,2523.463,1292.1667,494.7346,196416.79,100.26,1,129.89,114.07,105.69,111.91,110.98,105.61,100.96,104.38,102,105.26,3.49650618,-47.4
3/1/2023,1.03,-1.69642857,2.83423991,1609.17,107.76,110.33,98,114.26,111.5,108.67,116.87,107.21,111.59,99.92,103.82,100.49,113.32,100.89,104.55,102.85,103.04,103.03,111.38,109.36,116.17,100.59,102.92,106.2,101.14,111.57,114.45,109.24,124.42,104.22,99.89,954867.9959,28004.21135,74806.6934,79600.8323,770080.5667,30379.9034,2193.9184,2334.5201,22584.7961,890.9768,0,74806.6934,79600.8323,770080.5667,30379.9034,0,2193.9184,2334.5201,22584.7961,890.9768,0,853469.0184,101398.9775,24730.77734,3273.434017,122953.623,205122.907,364900.3263,103167.8296,45872.5689,11451.7637,3562.7991,5943.7997,10573.6336,2989.4707,1329.239,331.8351,122953.623,205122.907,364900.3263,103167.8296,45872.5689,11451.7637,3562.7991,5943.7997,10573.6336,2989.4707,1329.239,331.8351,202246.24,100.27,1,124.15,113.47,105.58,111.93,111.12,105.91,101.09,104.38,102.01,105.31,2.73365187,-46.2
4/1/2023,1.03,-3.42105263,2.6723728,1529.12,107.96,110.7,98.14,114.25,113.4,110.17,116.58,107.93,111.68,99.97,103.82,100.51,113.33,100.2,104.42,102.93,103.1,103.12,111.57,109.91,116.38,100.59,102.93,106.28,101.16,111.7,114.94,109.86,124.71,104.27,99.94,740193.1822,21794.04065,106434.8449,58239.7654,543085.4522,32433.1196,3133.8378,1714.7953,15990.4559,954.9517,0,106434.8449,58239.7654,543085.4522,32433.1196,0,3133.8378,1714.7953,15990.4559,954.9517,0,790665.4897,-50472.30747,22999.83971,-1205.799056,161571.6276,179246.6114,310157.7121,87861.0844,42007.6323,9820.8219,4699.9921,5214.1435,9022.2449,2555.8101,1221.9691,285.68,161571.6276,179246.6114,310157.7121,87861.0844,42007.6323,9820.8219,4699.9921,5214.1435,9022.2449,2555.8101,1221.9691,285.68,201019.52,100.29,1,123.43,113.63,106.17,112.07,111.16,106.04,101.11,104.38,102.03,105.38,2.28441704,-45
5/1/2023,1.28,-5.03909644,0.53460889,1533.54,107.19,111.27,97.46,113.24,114.5,115.9,116.57,107.99,111.74,100.23,100.84,100.56,100.94,100.15,103.23,103.33,103.23,103.62,110,109.8,114.05,100.84,102.95,104.59,101.23,111.75,112.47,110.91,116.36,104.33,99.94,834476.5718,24458.97318,78897.6461,72742.4966,651927.0371,30909.3919,2312.534,2132.1231,19108.3446,905.9715,0,78897.6461,72742.4966,651927.0371,30909.3919,0,2312.534,2132.1231,19108.3446,905.9715,0,897774.1348,-63297.56304,25993.6573,-1534.684118,153495.5122,223434.4458,370026.8045,94523.6382,44524.4348,11769.2994,4444.2244,6469.1977,10713.5521,2736.7853,1289.1359,340.7618,153495.5122,223434.4458,370026.8045,94523.6382,44524.4348,11769.2994,4444.2244,6469.1977,10713.5521,2736.7853,1289.1359,340.7618,198658.93,100.34,1,120.45,115.08,105.98,112.16,111.17,106.12,101.25,104.38,102.05,105.44,1.8463801,-44.3
6/1/2023,0.89,-6.62650602,0.2323852,1503.1,107.83,111.25,97.44,112.89,116.34,115.62,116.6,108.24,111.72,100.25,103.76,100.59,113.15,100.67,103.41,103.27,103.24,103.53,109.93,109.73,113.93,100.8,102.94,105.69,101.24,111.76,114.4,110.87,121.59,104.35,100,868388.1532,25395.17921,87820.5241,67217.1537,680764.9429,32585.5325,2568.2271,1965.7012,19908.3183,952.9327,0,87820.5241,67217.1537,680764.9429,32585.5325,0,2568.2271,1965.7012,19908.3183,952.9327,0,848853.3468,19534.80641,24527.52084,867.6583661,163101.5912,202670.1508,343713.698,88187.1978,40285.6333,10895.0758,4712.8019,5856.1309,9931.5682,2548.159,1164.0488,314.812,163101.5912,202670.1508,343713.698,88187.1978,40285.6333,10895.0758,4712.8019,5856.1309,9931.5682,2548.159,1164.0488,314.812,196419.44,100.37,1,118.89,116.76,105.92,112.11,111.18,106.14,101.26,104.38,102.04,105.45,1.72967148,-43.3
7/1/2023,1.15,-5.14385353,0.38171492,1556.06,107.82,110.58,98.09,111.48,117.99,111.72,116.41,108.36,111.77,100.12,103.8,100.61,113.15,100.38,103.67,103.44,103.28,103.75,111,109.84,115.52,100.89,102.95,106.13,101.29,111.8,114.28,109.51,123.52,104.39,100,764444.0363,22143.22855,74647.669,62933.5954,599467.0394,27395.7325,2162.2778,1822.9627,17364.4309,793.5571,0,74647.669,62933.5954,599467.0394,27395.7325,0,2162.2778,1822.9627,17364.4309,793.5571,0,842842.7378,-78398.70156,24120.98625,-1977.757693,145200.4401,202349.6865,328609.1582,91166.5295,63210.5197,12306.4039,4155.4345,5790.9664,9404.3368,2609.0592,1808.9971,352.1922,145200.4401,202349.6865,328609.1582,91166.5295,63210.5197,12306.4039,4155.4345,5790.9664,9404.3368,2609.0592,1808.9971,352.1922,198546.38,100.4,1,116.14,115.9,105.55,112.21,111.18,106.2,101.3,104.38,102.06,105.49,1.6111705,-44.4
8/1/2023,0.98,-3.07827617,0.88404988,1565.94,108.41,110.83,98.71,110.4,119.46,114.38,116.17,108.45,111.79,100.1,103.87,100.62,113.18,100.22,104.52,103.43,103.36,103.71,113.08,109.94,118.61,100.9,102.9,106.94,101.32,111.8,116.01,110.02,127.29,104.41,100,824938.0184,24279.59296,75326.6058,61694.9226,650976.1754,36940.314,2217.0142,1815.8062,19159.5444,1087.2281,0,75326.6058,61694.9226,650976.1754,36940.314,0.0005,2217.0142,1815.8062,19159.5444,1087.2281,0,822476.3965,2461.621865,23919.69721,359.8957531,127816.3337,199517.5811,340515.4079,96848.0856,43575.1978,14203.7904,3717.2228,5802.4767,9903.0507,2816.5877,1267.2771,413.0822,127816.3337,199517.5811,340515.4079,96848.0856,43575.1978,14203.7904,3717.2228,5802.4767,9903.0507,2816.5877,1267.2771,413.0822,195002.72,100.4,1,113.68,114.59,105.85,112.22,111.21,106.37,101.31,104.38,101.97,105.52,1.33191803,-43.1
9/1/2023,0.85,-1.75746924,0.29712163,1471.43,108.02,110.65,100.84,110.18,119.87,111.68,116.29,108.49,111.74,100.18,102.53,100.63,107.87,100.07,103.31,103.37,103.42,103.62,113.03,109.87,118.56,100.93,103.18,106.41,101.29,111.78,114.88,109.68,124.87,104.38,100,888665.5516,25476.26295,82380.0941,63744.5258,705098.4844,37442.4474,2361.6724,1827.428,20213.7625,1073.4,0,82380.0941,63744.5258,705098.4844,37442.4474,0,2361.6724,1827.428,20213.7625,1073.4,0,825310.0735,63355.47806,23383.5321,2092.730854,168725.5127,193261.3111,309176.3271,96162.3071,47707.6537,10276.9618,4780.5044,5475.6778,8759.901,2724.5692,1351.7022,291.1774,168725.5127,193261.3111,309176.3271,96162.3071,47707.6537,10276.9618,4780.5044,5475.6778,8759.901,2724.5692,1351.7022,291.1774,190628.62,100.41,1,113.12,114.38,105.95,112.13,111.22,106.48,101.34,104.92,102.09,105.48,1.8643837,-41.3
